game_pk,game_time_local,day_night_code,venue_name,home_team,away_team,double_header,double_header_type,Sum of attendance
633197,7/24/2021 18:10,N,Minute Maid Park,Astros,Rangers,N,,37050
633200,7/20/2021 19:10,N,Minute Maid Park,Astros,Indians,N,,26586
633208,7/23/2021 19:10,N,Minute Maid Park,Astros,Rangers,N,,38853
633222,7/21/2021 19:10,N,Minute Maid Park,Astros,Indians,N,,21712
633277,7/19/2021 19:10,N,Minute Maid Park,Astros,Indians,N,,21963
633304,7/10/2021 18:15,N,Minute Maid Park,Astros,Yankees,N,,41259
633340,7/11/2021 13:10,D,Minute Maid Park,Astros,Yankees,N,,37928
633348,7/9/2021 19:10,N,Minute Maid Park,Astros,Yankees,N,,40857
633354,7/8/2021 13:10,D,Minute Maid Park,Astros,Athletics,N,,29243
633368,7/7/2021 19:10,N,Minute Maid Park,Astros,Athletics,N,,21150
633406,7/6/2021 19:10,N,Minute Maid Park,Astros,Athletics,N,,26353
633449,6/29/2021 19:10,N,Minute Maid Park,Astros,Orioles,N,,30346
633483,6/28/2021 19:10,N,Minute Maid Park,Astros,Orioles,N,,24419
633485,6/30/2021 19:10,N,Minute Maid Park,Astros,Orioles,N,,28124
633576,6/19/2021 18:15,N,Minute Maid Park,Astros,White Sox,N,,35210
633602,6/20/2021 13:10,D,Minute Maid Park,Astros,White Sox,N,,39821
633619,6/16/2021 19:10,N,Minute Maid Park,Astros,Rangers,N,,22735
633687,6/17/2021 19:10,N,Minute Maid Park,Astros,White Sox,N,,21795
633702,6/18/2021 19:10,N,Minute Maid Park,Astros,White Sox,N,,30898
633829,6/15/2021 19:10,N,Minute Maid Park,Astros,Rangers,N,,26379
633831,6/3/2021 13:10,D,Minute Maid Park,Astros,Red Sox,N,,24853
633842,6/2/2021 19:10,N,Minute Maid Park,Astros,Red Sox,N,,22664
633873,6/1/2021 19:10,N,Minute Maid Park,Astros,Red Sox,N,,23449
633874,5/29/2021 15:10,D,Minute Maid Park,Astros,Padres,N,,31323
633896,5/31/2021 15:10,D,Minute Maid Park,Astros,Red Sox,N,,28543
633918,5/28/2021 19:10,N,Minute Maid Park,Astros,Padres,N,,32045
633942,5/30/2021 13:10,D,Minute Maid Park,Astros,Padres,N,,29019
633953,5/25/2021 19:10,N,Minute Maid Park,Astros,Dodgers,N,,34443
634021,5/26/2021 18:40,N,Minute Maid Park,Astros,Dodgers,N,,30939
634068,5/16/2021 13:10,D,Minute Maid Park,Astros,Rangers,N,,26069
634123,5/14/2021 19:10,N,Minute Maid Park,Astros,Rangers,N,,24495
634141,5/13/2021 19:10,N,Minute Maid Park,Astros,Rangers,N,,16340
634156,5/11/2021 19:10,N,Minute Maid Park,Astros,Angels,N,,17350
634161,5/15/2021 18:10,N,Minute Maid Park,Astros,Rangers,N,,25858
634172,5/12/2021 19:10,N,Minute Maid Park,Astros,Angels,N,,13668
634181,5/10/2021 19:10,N,Minute Maid Park,Astros,Angels,N,,13695
634192,5/9/2021 13:10,D,Minute Maid Park,Astros,Blue Jays,N,,24355
634193,5/8/2021 18:10,N,Minute Maid Park,Astros,Blue Jays,N,,25794
634201,5/7/2021 19:10,N,Minute Maid Park,Astros,Blue Jays,N,,25410
634333,4/27/2021 19:10,N,Minute Maid Park,Astros,Mariners,N,,14413
634353,4/29/2021 13:10,D,Minute Maid Park,Astros,Mariners,N,,14149
634360,4/28/2021 19:10,N,Minute Maid Park,Astros,Mariners,N,,12707
634366,4/24/2021 15:10,D,Minute Maid Park,Astros,Angels,N,,21820
634382,4/26/2021 19:10,N,Minute Maid Park,Astros,Mariners,N,,11862
634383,4/23/2021 19:10,N,Minute Maid Park,Astros,Angels,N,,21728
634403,4/25/2021 13:10,D,Minute Maid Park,Astros,Angels,N,,21781
634438,4/22/2021 19:10,N,Minute Maid Park,Astros,Angels,N,,13985
634521,4/14/2021 18:10,N,Minute Maid Park,Astros,Tigers,N,,14720
634537,4/9/2021 19:10,N,Minute Maid Park,Astros,Athletics,N,,21768
634546,4/8/2021 19:10,N,Minute Maid Park,Astros,Athletics,N,,21765
661083,9/11/2022 13:10,D,Minute Maid Park,Astros,Angels,N,,32901
661084,9/10/2022 18:15,N,Minute Maid Park,Astros,Angels,N,,38533
661085,9/9/2022 19:10,N,Minute Maid Park,Astros,Angels,N,,33509
661086,9/7/2022 19:10,N,Minute Maid Park,Astros,Rangers,N,,26239
661087,9/6/2022 19:10,N,Minute Maid Park,Astros,Rangers,N,,26803
661088,9/5/2022 18:10,N,Minute Maid Park,Astros,Rangers,N,,35162
661089,8/28/2022 13:10,D,Minute Maid Park,Astros,Orioles,N,,31559
661090,8/27/2022 18:10,N,Minute Maid Park,Astros,Orioles,N,,34526
662709,9/15/2022 18:20,N,Minute Maid Park,Astros,Athletics,N,,26543
662710,8/26/2022 19:10,N,Minute Maid Park,Astros,Orioles,N,,31035
662711,8/25/2022 19:10,N,Minute Maid Park,Astros,Twins,N,,33320
662722,8/11/2022 13:10,D,Minute Maid Park,Astros,Rangers,N,,30872
662723,8/10/2022 19:10,N,Minute Maid Park,Astros,Rangers,N,,26670
662724,8/9/2022 19:10,N,Minute Maid Park,Astros,Rangers,N,,30629
662725,8/3/2022 13:10,D,Minute Maid Park,Astros,Red Sox,N,,32295
662736,8/2/2022 19:10,N,Minute Maid Park,Astros,Red Sox,N,,31229
662737,8/1/2022 19:10,N,Minute Maid Park,Astros,Red Sox,N,,35185
662738,7/30/2022 18:10,N,Minute Maid Park,Astros,Mariners,N,,37385
662740,9/16/2022 19:10,N,Minute Maid Park,Astros,Athletics,N,,33850
662745,7/29/2022 19:10,N,Minute Maid Park,Astros,Mariners,N,,38497
662746,7/7/2022 13:10,D,Minute Maid Park,Astros,Royals,N,,36067
662747,7/6/2022 19:10,N,Minute Maid Park,Astros,Royals,N,,26534
662748,7/1/2022 19:10,N,Minute Maid Park,Astros,Angels,N,,36420
662749,6/22/2022 13:10,D,Minute Maid Park,Astros,Mets,N,,35415
662750,6/21/2022 19:10,N,Minute Maid Park,Astros,Mets,N,,35140
662751,6/19/2022 18:08,N,Minute Maid Park,Astros,White Sox,N,,37709
662752,6/18/2022 15:10,D,Minute Maid Park,Astros,White Sox,N,,36747
662756,6/11/2022 15:10,D,Minute Maid Park,Astros,Marlins,N,,31379
662757,6/17/2022 19:10,N,Minute Maid Park,Astros,White Sox,N,,35467
662758,6/12/2022 13:10,D,Minute Maid Park,Astros,Marlins,N,,29341
662759,6/10/2022 19:10,N,Minute Maid Park,Astros,Marlins,N,,34163
662760,6/8/2022 17:40,N,Minute Maid Park,Astros,Mariners,N,,23752
662761,6/7/2022 19:10,N,Minute Maid Park,Astros,Mariners,N,,30583
662762,6/6/2022 19:10,N,Minute Maid Park,Astros,Mariners,N,,27521
662763,5/21/2022 18:10,N,Minute Maid Park,Astros,Rangers,N,,37187
662764,5/20/2022 19:10,N,Minute Maid Park,Astros,Rangers,N,,35294
662768,10/4/2022 19:10,N,Minute Maid Park,Astros,Phillies,N,,32032
662775,7/21/2022 17:40,N,Minute Maid Park,Astros,Yankees,Y,Split Admission,39342
662776,7/21/2022 12:10,D,Minute Maid Park,Astros,Yankees,Y,Split Admission,36225
662777,10/3/2022 19:10,N,Minute Maid Park,Astros,Phillies,N,,32324
662778,5/19/2022 19:10,N,Minute Maid Park,Astros,Rangers,N,,34593
662788,6/30/2022 17:10,N,Minute Maid Park,Astros,Yankees,N,,40674
662789,10/5/2022 15:10,D,Minute Maid Park,Astros,Phillies,N,,32432
662795,5/8/2022 13:10,D,Minute Maid Park,Astros,Tigers,N,,36934
662796,5/7/2022 15:05,D,Minute Maid Park,Astros,Tigers,N,,34109
662799,8/24/2022 19:10,N,Minute Maid Park,Astros,Twins,N,,27070
662800,8/23/2022 19:10,N,Minute Maid Park,Astros,Twins,N,,32639
662801,8/14/2022 13:10,D,Minute Maid Park,Astros,Athletics,N,,38906
662815,5/6/2022 19:10,N,Minute Maid Park,Astros,Tigers,N,,38020
662816,5/5/2022 19:10,N,Minute Maid Park,Astros,Tigers,N,,24116
662817,8/12/2022 19:10,N,Minute Maid Park,Astros,Athletics,N,,31230
662818,10/1/2022 18:20,N,Minute Maid Park,Astros,Rays,N,,37406
662819,9/30/2022 19:10,N,Minute Maid Park,Astros,Rays,N,,37349
662820,9/28/2022 19:10,N,Minute Maid Park,Astros,D-backs,N,,35670
662821,9/27/2022 19:10,N,Minute Maid Park,Astros,D-backs,N,,37480
662822,9/18/2022 13:10,D,Minute Maid Park,Astros,Athletics,N,,30375
662823,9/17/2022 18:10,N,Minute Maid Park,Astros,Athletics,N,,33419
662824,8/13/2022 18:10,N,Minute Maid Park,Astros,Athletics,N,,34078
662825,10/2/2022 13:10,D,Minute Maid Park,Astros,Rays,N,,35809
662835,5/4/2022 13:10,D,Minute Maid Park,Astros,Mariners,N,,24110
662845,5/25/2022 19:10,N,Minute Maid Park,Astros,Guardians,N,,25412
662846,5/24/2022 19:10,N,Minute Maid Park,Astros,Guardians,N,,26621
662847,7/5/2022 19:10,N,Minute Maid Park,Astros,Royals,N,,28762
662857,5/22/2022 13:10,D,Minute Maid Park,Astros,Rangers,N,,38745
662858,5/23/2022 19:10,N,Minute Maid Park,Astros,Guardians,N,,28284
662874,7/4/2022 15:10,D,Minute Maid Park,Astros,Royals,N,,33936
662875,4/23/2022 15:10,D,Minute Maid Park,Astros,Blue Jays,N,,36075
662889,7/3/2022 13:10,D,Minute Maid Park,Astros,Angels,N,,36048
662890,7/2/2022 15:10,D,Minute Maid Park,Astros,Angels,N,,35332
662907,7/28/2022 19:10,N,Minute Maid Park,Astros,Mariners,N,,29799
662908,7/17/2022 13:10,D,Minute Maid Park,Astros,Athletics,N,,34534
662909,7/16/2022 15:10,D,Minute Maid Park,Astros,Athletics,N,,39125
662918,7/31/2022 13:10,D,Minute Maid Park,Astros,Mariners,N,,35773
662919,5/3/2022 19:10,N,Minute Maid Park,Astros,Mariners,N,,23796
662920,5/2/2022 19:10,N,Minute Maid Park,Astros,Mariners,N,,27321
662921,4/24/2022 13:10,D,Minute Maid Park,Astros,Blue Jays,N,,39534
662922,4/22/2022 19:10,N,Minute Maid Park,Astros,Blue Jays,N,,36757
662923,7/15/2022 19:10,N,Minute Maid Park,Astros,Athletics,N,,39434
662926,4/20/2022 17:40,N,Minute Maid Park,Astros,Angels,N,,29049
662927,4/19/2022 19:10,N,Minute Maid Park,Astros,Angels,N,,30212
662928,4/18/2022 19:10,N,Minute Maid Park,Astros,Angels,N,,42646
566083,3/20/2019 18:35,N,Tokyo Dome,Athletics,Mariners,N,,45787
566084,3/21/2019 18:35,N,Tokyo Dome,Athletics,Mariners,N,,46451
566086,3/28/2019 13:07,D,Oakland Coliseum,Athletics,Angels,N,,22691
566087,3/29/2019 19:07,N,Oakland Coliseum,Athletics,Angels,N,,22585
566088,3/30/2019 18:07,N,Oakland Coliseum,Athletics,Angels,N,,16051
566089,3/31/2019 13:07,D,Oakland Coliseum,Athletics,Angels,N,,23265
566090,4/1/2019 19:07,N,Oakland Coliseum,Athletics,Red Sox,N,,12417
566091,4/2/2019 19:07,N,Oakland Coliseum,Athletics,Red Sox,N,,12721
566092,4/3/2019 19:07,N,Oakland Coliseum,Athletics,Red Sox,N,,14207
566093,4/4/2019 12:37,D,Oakland Coliseum,Athletics,Red Sox,N,,15095
566094,4/16/2019 19:07,N,Oakland Coliseum,Athletics,Astros,N,,12270
566095,4/17/2019 19:07,N,Oakland Coliseum,Athletics,Astros,N,,11323
566096,4/19/2019 19:07,N,Oakland Coliseum,Athletics,Blue Jays,N,,15128
566097,4/20/2019 13:07,D,Oakland Coliseum,Athletics,Blue Jays,N,,31140
566098,4/21/2019 13:07,D,Oakland Coliseum,Athletics,Blue Jays,N,,16015
566099,4/22/2019 19:07,N,Oakland Coliseum,Athletics,Rangers,N,,8073
566100,4/23/2019 19:07,N,Oakland Coliseum,Athletics,Rangers,N,,10496
566101,4/24/2019 12:37,D,Oakland Coliseum,Athletics,Rangers,N,,18610
566102,5/7/2019 19:07,N,Oakland Coliseum,Athletics,Reds,N,,11794
566103,5/8/2019 19:07,N,Oakland Coliseum,Athletics,Reds,N,,9096
566104,5/9/2019 12:37,D,Oakland Coliseum,Athletics,Reds,N,,19694
566105,5/10/2019 18:37,N,Oakland Coliseum,Athletics,Indians,N,,36913
566106,5/11/2019 13:05,D,Oakland Coliseum,Athletics,Indians,N,,18278
566107,5/12/2019 13:07,D,Oakland Coliseum,Athletics,Indians,N,,18891
566108,5/24/2019 19:07,N,Oakland Coliseum,Athletics,Mariners,N,,12902
566109,5/25/2019 13:07,D,Oakland Coliseum,Athletics,Mariners,N,,18975
566110,5/26/2019 13:07,D,Oakland Coliseum,Athletics,Mariners,N,,14664
566111,5/27/2019 13:07,D,Oakland Coliseum,Athletics,Angels,N,,20409
566112,5/28/2019 19:07,N,Oakland Coliseum,Athletics,Angels,N,,13060
566113,5/29/2019 12:37,D,Oakland Coliseum,Athletics,Angels,N,,21185
566114,5/31/2019 19:07,N,Oakland Coliseum,Athletics,Astros,N,,14519
566115,6/1/2019 19:07,N,Oakland Coliseum,Athletics,Astros,N,,20425
566116,6/2/2019 13:07,D,Oakland Coliseum,Athletics,Astros,N,,23144
566117,6/14/2019 18:37,N,Oakland Coliseum,Athletics,Mariners,N,,21387
566118,6/15/2019 18:07,N,Oakland Coliseum,Athletics,Mariners,N,,14846
566119,6/16/2019 13:07,D,Oakland Coliseum,Athletics,Mariners,N,,30242
566120,6/17/2019 19:07,N,Oakland Coliseum,Athletics,Orioles,N,,12345
566121,6/18/2019 19:07,N,Oakland Coliseum,Athletics,Orioles,N,,14310
566122,6/19/2019 12:37,D,Oakland Coliseum,Athletics,Orioles,N,,15341
566123,6/20/2019 19:07,N,Oakland Coliseum,Athletics,Rays,N,,12351
566124,6/21/2019 19:07,N,Oakland Coliseum,Athletics,Rays,N,,16126
566125,6/22/2019 13:07,D,Oakland Coliseum,Athletics,Rays,N,,26623
566126,6/23/2019 13:07,D,Oakland Coliseum,Athletics,Rays,N,,17006
566127,7/2/2019 19:07,N,Oakland Coliseum,Athletics,Twins,N,,13926
566128,7/3/2019 18:07,N,Oakland Coliseum,Athletics,Twins,N,,31570
566129,7/4/2019 13:07,D,Oakland Coliseum,Athletics,Twins,N,,20836
566130,7/12/2019 19:07,N,Oakland Coliseum,Athletics,White Sox,N,,18504
566131,7/13/2019 13:07,D,Oakland Coliseum,Athletics,White Sox,N,,22222
566132,7/14/2019 13:07,D,Oakland Coliseum,Athletics,White Sox,N,,20350
566133,7/16/2019 19:07,N,Oakland Coliseum,Athletics,Mariners,N,,18718
566134,7/17/2019 12:37,D,Oakland Coliseum,Athletics,Mariners,N,,19161
566135,7/25/2019 19:07,N,Oakland Coliseum,Athletics,Rangers,N,,11854
566136,7/26/2019 19:07,N,Oakland Coliseum,Athletics,Rangers,N,,14952
566137,7/27/2019 18:07,N,Oakland Coliseum,Athletics,Rangers,N,,36468
566138,7/28/2019 13:07,D,Oakland Coliseum,Athletics,Rangers,N,,18906
566139,7/30/2019 19:07,N,Oakland Coliseum,Athletics,Brewers,N,,17291
566140,7/31/2019 19:07,N,Oakland Coliseum,Athletics,Brewers,N,,14864
566141,8/1/2019 12:37,D,Oakland Coliseum,Athletics,Brewers,N,,17029
566142,8/3/2019 18:07,N,Oakland Coliseum,Athletics,Cardinals,N,,24851
566143,8/4/2019 13:07,D,Oakland Coliseum,Athletics,Cardinals,N,,24603
566144,8/15/2019 19:07,N,Oakland Coliseum,Athletics,Astros,N,,15323
566145,8/16/2019 19:07,N,Oakland Coliseum,Athletics,Astros,N,,22768
566146,8/17/2019 13:05,D,Oakland Coliseum,Athletics,Astros,N,,21428
566147,8/18/2019 13:07,D,Oakland Coliseum,Athletics,Astros,N,,22372
566148,8/20/2019 19:07,N,Oakland Coliseum,Athletics,Yankees,N,,21471
566149,8/21/2019 19:07,N,Oakland Coliseum,Athletics,Yankees,N,,22017
566150,8/22/2019 18:37,N,Oakland Coliseum,Athletics,Yankees,N,,24758
566151,8/24/2019 18:07,N,Oakland Coliseum,Athletics,Giants,N,,53367
566152,8/25/2019 13:07,D,Oakland Coliseum,Athletics,Giants,N,,47321
566153,9/3/2019 19:07,N,Oakland Coliseum,Athletics,Angels,N,,14031
566154,9/4/2019 19:07,N,Oakland Coliseum,Athletics,Angels,N,,12597
566155,9/5/2019 12:37,D,Oakland Coliseum,Athletics,Angels,N,,14013
566156,9/6/2019 19:07,N,Oakland Coliseum,Athletics,Tigers,N,,16080
566157,9/7/2019 18:07,N,Oakland Coliseum,Athletics,Tigers,N,,32623
566158,9/8/2019 13:07,D,Oakland Coliseum,Athletics,Tigers,N,,24550
566159,9/16/2019 19:07,N,Oakland Coliseum,Athletics,Royals,N,,12902
566160,9/17/2019 19:07,N,Oakland Coliseum,Athletics,Royals,N,,14992
566161,9/18/2019 12:37,D,Oakland Coliseum,Athletics,Royals,N,,16714
566162,9/20/2019 19:07,N,Oakland Coliseum,Athletics,Rangers,N,,29579
566163,9/21/2019 18:07,N,Oakland Coliseum,Athletics,Rangers,N,,29896
566164,9/22/2019 13:07,D,Oakland Coliseum,Athletics,Rangers,N,,38453
632324,9/26/2021 13:07,D,Oakland Coliseum,Athletics,Astros,N,,12288
632342,9/25/2021 13:07,D,Oakland Coliseum,Athletics,Astros,N,,13037
632356,9/24/2021 18:40,N,Oakland Coliseum,Athletics,Astros,N,,21105
632368,9/23/2021 12:37,D,Oakland Coliseum,Athletics,Mariners,N,,4966
632383,9/22/2021 18:40,N,Oakland Coliseum,Athletics,Mariners,N,,4149
632401,9/21/2021 18:40,N,Oakland Coliseum,Athletics,Mariners,N,,4246
632412,9/20/2021 18:40,N,Oakland Coliseum,Athletics,Mariners,N,,4068
632535,9/11/2021 13:07,D,Oakland Coliseum,Athletics,Rangers,N,,7945
632544,9/10/2021 18:40,N,Oakland Coliseum,Athletics,Rangers,N,,7157
632545,9/8/2021 18:40,N,Oakland Coliseum,Athletics,White Sox,N,,8147
632553,9/12/2021 13:07,D,Oakland Coliseum,Athletics,Rangers,N,,6983
632562,9/9/2021 12:37,D,Oakland Coliseum,Athletics,White Sox,N,,5078
632578,9/7/2021 18:40,N,Oakland Coliseum,Athletics,White Sox,N,,4556
632700,8/29/2021 16:08,D,Oakland Coliseum,Athletics,Yankees,N,,18468
632706,8/28/2021 13:07,D,Oakland Coliseum,Athletics,Yankees,N,,18337
632725,8/27/2021 18:40,N,Oakland Coliseum,Athletics,Yankees,N,,22463
632749,8/26/2021 18:40,N,Oakland Coliseum,Athletics,Yankees,N,,8147
632758,8/23/2021 18:40,N,Oakland Coliseum,Athletics,Mariners,N,,4140
632769,8/24/2021 12:37,D,Oakland Coliseum,Athletics,Mariners,N,,4508
632791,8/22/2021 13:07,D,Oakland Coliseum,Athletics,Giants,N,,30345
632809,8/20/2021 18:40,N,Oakland Coliseum,Athletics,Giants,N,,40133
632842,8/21/2021 13:07,D,Oakland Coliseum,Athletics,Giants,N,,36230
632962,8/7/2021 13:07,D,Oakland Coliseum,Athletics,Rangers,N,,10082
633010,8/4/2021 12:37,D,Oakland Coliseum,Athletics,Padres,N,,10648
633017,8/6/2021 18:40,N,Oakland Coliseum,Athletics,Rangers,N,,9022
633022,8/3/2021 18:40,N,Oakland Coliseum,Athletics,Padres,N,,11985
633039,8/8/2021 13:07,D,Oakland Coliseum,Athletics,Rangers,N,,9548
633207,7/20/2021 12:37,D,Oakland Coliseum,Athletics,Angels,N,,9154
633238,7/18/2021 13:07,D,Oakland Coliseum,Athletics,Indians,N,,8572
633249,7/19/2021 18:40,N,Oakland Coliseum,Athletics,Angels,N,,14856
633264,7/16/2021 18:40,N,Oakland Coliseum,Athletics,Indians,N,,12361
633306,7/17/2021 13:07,D,Oakland Coliseum,Athletics,Indians,N,,11374
633399,7/4/2021 13:07,D,Oakland Coliseum,Athletics,Red Sox,N,,13070
633401,7/3/2021 16:15,D,Oakland Coliseum,Athletics,Red Sox,N,,16297
633405,7/1/2021 12:37,D,Oakland Coliseum,Athletics,Rangers,N,,5182
633452,7/2/2021 18:40,N,Oakland Coliseum,Athletics,Red Sox,N,,32304
633461,6/30/2021 18:40,N,Oakland Coliseum,Athletics,Rangers,N,,4320
633488,6/29/2021 18:40,N,Oakland Coliseum,Athletics,Rangers,N,,4739
633632,6/16/2021 12:37,D,Oakland Coliseum,Athletics,Angels,N,,6228
633656,6/15/2021 18:40,N,Oakland Coliseum,Athletics,Angels,N,,4942
633707,6/13/2021 13:07,D,Oakland Coliseum,Athletics,Royals,N,,7060
633717,6/11/2021 18:40,N,Oakland Coliseum,Athletics,Royals,N,,6964
633718,6/12/2021 13:07,D,Oakland Coliseum,Athletics,Royals,N,,7678
633729,6/14/2021 18:40,N,Oakland Coliseum,Athletics,Angels,N,,4102
633765,6/8/2021 18:40,N,Oakland Coliseum,Athletics,D-backs,N,,3695
633770,6/10/2021 18:40,N,Oakland Coliseum,Athletics,Royals,N,,3211
633784,6/9/2021 12:37,D,Oakland Coliseum,Athletics,D-backs,N,,4090
633889,5/30/2021 13:07,D,Oakland Coliseum,Athletics,Angels,N,,10029
633929,5/29/2021 13:07,D,Oakland Coliseum,Athletics,Angels,N,,9433
633945,5/25/2021 18:40,N,Oakland Coliseum,Athletics,Mariners,N,,2865
633955,5/24/2021 18:40,N,Oakland Coliseum,Athletics,Mariners,N,,3019
633964,5/27/2021 18:40,N,Oakland Coliseum,Athletics,Angels,N,,5487
634006,5/28/2021 18:40,N,Oakland Coliseum,Athletics,Angels,N,,8757
634034,5/19/2021 18:40,N,Oakland Coliseum,Athletics,Astros,N,,3925
634045,5/20/2021 12:37,D,Oakland Coliseum,Athletics,Astros,N,,4562
634050,5/18/2021 18:40,N,Oakland Coliseum,Athletics,Astros,N,,4838
634074,5/26/2021 12:37,D,Oakland Coliseum,Athletics,Mariners,N,,3571
634211,5/9/2021 13:07,D,Oakland Coliseum,Athletics,Rays,N,,6911
634231,5/6/2021 12:37,D,Oakland Coliseum,Athletics,Blue Jays,N,,3611
634236,5/8/2021 13:07,D,Oakland Coliseum,Athletics,Rays,N,,7707
634248,5/5/2021 18:40,N,Oakland Coliseum,Athletics,Blue Jays,N,,2893
634263,5/7/2021 18:40,N,Oakland Coliseum,Athletics,Rays,N,,5058
634278,5/4/2021 18:40,N,Oakland Coliseum,Athletics,Blue Jays,N,,2970
634293,5/3/2021 18:40,N,Oakland Coliseum,Athletics,Blue Jays,N,,2944
634306,5/2/2021 13:07,D,Oakland Coliseum,Athletics,Orioles,N,,5862
634319,5/1/2021 13:07,D,Oakland Coliseum,Athletics,Orioles,N,,6469
634381,4/30/2021 18:40,N,Oakland Coliseum,Athletics,Orioles,N,,5777
634440,4/21/2021 12:37,D,Oakland Coliseum,Athletics,Twins,N,,3405
634466,4/20/2021 3:33,N,Oakland Coliseum,Athletics,Twins,Y,Single Admission,3322
634479,4/17/2021 13:07,D,Oakland Coliseum,Athletics,Tigers,N,,6931
634480,4/18/2021 13:07,D,Oakland Coliseum,Athletics,Tigers,N,,6917
634525,4/16/2021 18:40,N,Oakland Coliseum,Athletics,Tigers,N,,4538
634567,4/7/2021 12:37,D,Oakland Coliseum,Athletics,Dodgers,N,,8131
634600,4/5/2021 18:40,N,Oakland Coliseum,Athletics,Dodgers,N,,6653
634605,4/2/2021 18:40,N,Oakland Coliseum,Athletics,Astros,N,,5446
634628,4/6/2021 18:40,N,Oakland Coliseum,Athletics,Dodgers,N,,7672
634629,4/3/2021 13:07,D,Oakland Coliseum,Athletics,Astros,N,,5803
634632,4/15/2021 18:40,N,Oakland Coliseum,Athletics,Tigers,N,,3004
634640,4/1/2021 19:07,N,Oakland Coliseum,Athletics,Astros,N,,10436
634651,4/4/2021 13:07,D,Oakland Coliseum,Athletics,Astros,N,,4504
662215,7/10/2022 13:07,D,Oakland Coliseum,Athletics,Astros,N,,10195
662305,9/23/2022 18:40,N,Oakland Coliseum,Athletics,Mets,N,,18107
662306,9/22/2022 12:37,D,Oakland Coliseum,Athletics,Mariners,N,,4696
662308,8/6/2022 16:07,D,Oakland Coliseum,Athletics,Giants,N,,40065
662310,9/25/2022 13:07,D,Oakland Coliseum,Athletics,Mets,N,,13942
662311,9/24/2022 13:07,D,Oakland Coliseum,Athletics,Mets,N,,16041
662312,9/7/2022 12:37,D,Oakland Coliseum,Athletics,Braves,N,,5332
662313,9/6/2022 18:40,N,Oakland Coliseum,Athletics,Braves,N,,6062
662314,8/22/2022 18:40,N,Oakland Coliseum,Athletics,Marlins,N,,2630
662315,8/21/2022 13:07,D,Oakland Coliseum,Athletics,Mariners,N,,9314
662316,8/10/2022 12:37,D,Oakland Coliseum,Athletics,Angels,N,,8268
662320,9/21/2022 18:40,N,Oakland Coliseum,Athletics,Mariners,N,,4030
662321,9/20/2022 18:40,N,Oakland Coliseum,Athletics,Mariners,N,,4251
662322,9/10/2022 13:07,D,Oakland Coliseum,Athletics,White Sox,N,,11107
662323,9/11/2022 13:07,D,Oakland Coliseum,Athletics,White Sox,N,,11701
662330,8/9/2022 18:40,N,Oakland Coliseum,Athletics,Angels,N,,9351
662331,8/8/2022 18:40,N,Oakland Coliseum,Athletics,Angels,N,,5440
662332,8/7/2022 13:07,D,Oakland Coliseum,Athletics,Giants,N,,31605
662333,9/9/2022 18:40,N,Oakland Coliseum,Athletics,White Sox,N,,11494
662334,9/8/2022 18:40,N,Oakland Coliseum,Athletics,White Sox,N,,4591
662335,8/28/2022 13:07,D,Oakland Coliseum,Athletics,Yankees,N,,29498
662336,8/27/2022 18:07,N,Oakland Coliseum,Athletics,Yankees,N,,36529
662337,8/25/2022 18:40,N,Oakland Coliseum,Athletics,Yankees,N,,10876
662338,8/24/2022 12:37,D,Oakland Coliseum,Athletics,Marlins,N,,3901
662339,8/23/2022 18:40,N,Oakland Coliseum,Athletics,Marlins,N,,4028
662340,8/20/2022 16:15,D,Oakland Coliseum,Athletics,Mariners,N,,9626
662341,8/19/2022 18:40,N,Oakland Coliseum,Athletics,Mariners,N,,16912
662342,8/26/2022 18:40,N,Oakland Coliseum,Athletics,Yankees,N,,16821
